user_id,age_range,state,city,salary_range,job_role,sector,company_size,orders_food_delivery,food_delivery_freq_week,food_delivery_platform,primary_device,plays_other_word_games,typical_play_time,newsletter_subscriber,job_role_raw,is_senior,is_dados
29235188282ffd72,25-34,MG,,R$4k-R$6k,designer,saúde,média,True,2,iFood,iOS,True,evening,False,Designer Sênior,True,False
547d1a9785dd01f7,,CE,São Paulo,R$2k-R$4k,professor,educação,média,True,3,Nenhum,iOS,True,afternoon,True,Professor,,False
a5f503494cf85b8b,35-44,DF,Belo Horizonte,R$4k-R$6k,designer,varejo,pequena,True,2,Ambos,iOS,True,evening,False,Designer,False,False
3753b5ab6e5d3150,35-44,SP,Brasília,R$2k-R$4k,diretor,varejo,média,True,3,iFood,iOS,False,evening,True,Diretor,False,False
9e2fae7c44e4a15a,35-44,AL,São Paulo,R$6k-R$10k,analista,marketing,MEI/micro,False,0,Nenhum,iOS,False,evening,True,analista,False,False
42a11895a79544e3,,GO,Brasília,R$2k-R$4k,diretor,direito,média,True,2,Ambos,Android,True,morning,True,Diretor,False,False
576b0d634f73f5fd,35-44,PR,Porto Alegre,R$4k-R$6k,professor,outros,grande,False,0,Nenhum,iOS,False,afternoon,True,Professor Sênior,,False
6dac31494d13e2b2,25-34,PB,Porto Alegre,acima de R$10k,analista,saúde,multinacional,True,1,Ambos,iOS,False,night,False,Analista,False,False
d46a73fa159cb9eb,25-34,AL,São Paulo,R$6k-R$10k,diretor,educação,grande,True,7,iFood,Android,False,afternoon,False,Diretor Sênior,True,False
77c99b7bddd30a1f,,RS,Porto Alegre,até R$2k,coordenador,varejo,média,True,2,Rappi,iOS,False,morning,True,coordenador,False,False
7f772a483b95fd44,45+,RS,Brasília,R$2k-R$4k,analista,tech,média,True,2,Rappi,Android,True,afternoon,False,analista,False,False
3286a93673d5893b,45+,MA,Belo Horizonte,até R$2k,coordenador,tech,grande,True,2,Rappi,Android,True,evening,True,Coordenador,False,False
11d09393241eab0a,18-24,RN,,acima de R$10k,estudante,finanças,média,True,3,Rappi,iOS,True,evening,False,Estudante,,
47904a6c2d49e676,25-34,AM,Curitiba,R$6k-R$10k,diretor,tech,grande,True,1,Rappi,Android,True,night,True,Diretor de Dados,False,True
1edcf2808e857774,35-44,MT,,R$2k-R$4k,estudante,varejo,multinacional,True,1,Ambos,iOS,True,morning,True,estudante,,
4e67b4dca1b47a9a,25-34,MT,,R$6k-R$10k,diretor,outros,multinacional,True,1,iFood,iOS,True,afternoon,True,Diretor de Dados,False,True
739395a28b88340c,,MG,Brasília,R$4k-R$6k,engenheiro,educação,média,False,0,Nenhum,Android,False,morning,True,engenheiro,False,False
fc6e6e35d25bc7ff,,DF,São Paulo,,designer,educação,grande,True,2,Ambos,Android,True,afternoon,True,designer,False,False
96f5e5c6cf53f66e,,GO,Rio de Janeiro,R$6k-R$10k,analista,direito,grande,True,1,iFood,Android,True,evening,True,Analista,False,False
f39c0d6d65b4e7e3,18-24,RS,Curitiba,R$4k-R$6k,coordenador,saúde,pequena,True,5,Ambos,Android,False,morning,True,Coordenador Sênior,True,False
d9d046ba19926bfd,45+,SP,,até R$2k,designer,direito,grande,True,3,Nenhum,iOS,True,evening,False,Designer,False,False
1c615302b557571d,18-24,RS,Porto Alegre,R$4k-R$6k,analista,outros,média,True,2,Rappi,iOS,True,morning,True,analista,False,False
3b66a9a1402d5bff,25-34,BA,São Paulo,,engenheiro,tech,MEI/micro,True,3,iFood,Android,True,morning,False,engenheiro,False,False
5719a8f9d963258e,25-34,DF,Curitiba,R$6k-R$10k,estudante,marketing,grande,True,5,Ambos,iOS,False,morning,False,Estudante,,
882ef574b37dc635,,MT,,R$2k-R$4k,engenheiro,tech,grande,True,2,iFood,Android,False,evening,True,Engenheiro,False,False
3e39766f377d6e2a,35-44,ES,,R$6k-R$10k,designer,marketing,multinacional,True,5,Ambos,Android,True,evening,True,designer,False,False
77126cb83560faa2,25-34,PR,,R$4k-R$6k,coordenador,outros,MEI/micro,True,7,Ambos,iOS,False,morning,True,Coordenador Sênior,True,False
a3bb8f8bc4e31829,35-44,MT,Rio de Janeiro,R$2k-R$4k,coordenador,finanças,grande,True,2,Nenhum,iOS,False,afternoon,True,coordenador,False,False
c32363c728870814,35-44,MA,Rio de Janeiro,acima de R$10k,diretor,saúde,pequena,True,2,Rappi,iOS,False,night,True,Diretor Sênior,True,False
dc0af8f008dcf17f,35-44,GO,,R$4k-R$6k,professor,outros,grande,True,1,iFood,iOS,False,morning,True,Professor Sênior,,False
758fef38cea002f2,35-44,PE,Brasília,R$2k-R$4k,estudante,varejo,MEI/micro,False,0,Nenhum,iOS,True,night,True,Estudante,,
86ed3ed57a1089ad,35-44,SC,Porto Alegre,R$2k-R$4k,designer,educação,MEI/micro,False,0,Nenhum,iOS,False,evening,True,Designer,False,False
098c408665de48ef,,RN,Porto Alegre,R$2k-R$4k,analista,finanças,multinacional,True,3,Rappi,iOS,True,night,False,Analista,False,False
3ca27ac4e36f31fb,,PE,Porto Alegre,acima de R$10k,diretor,outros,média,True,2,iFood,iOS,False,morning,False,Diretor,False,False
b6de7fae2ccac72a,,MS,São Paulo,R$4k-R$6k,professor,saúde,pequena,True,2,iFood,Android,False,evening,True,Professor,,False
67f8c7eb02c81e6f,45+,RJ,Porto Alegre,R$2k-R$4k,professor,finanças,grande,True,2,iFood,Android,True,evening,True,professor,,False
5e561ee903343611,25-34,MS,,,consultor,outros,grande,True,1,Nenhum,iOS,False,evening,True,Consultor,False,False
47f75e93ea16f8d8,18-24,BA,,R$6k-R$10k,designer,marketing,MEI/micro,True,3,iFood,iOS,True,afternoon,True,Designer,False,False
7d866cc404f67354,35-44,AM,Curitiba,R$2k-R$4k,designer,tech,pequena,True,2,Ambos,Android,False,night,True,Designer Sênior,True,False
1922c8765322fb03,25-34,DF,,R$2k-R$4k,designer,educação,média,True,3,iFood,Android,False,evening,False,designer,False,False
c41dd8e92bf67007,35-44,GO,São Paulo,,professor,varejo,grande,True,3,Rappi,iOS,False,morning,True,Professor,,False
b29012d84c6c4561,25-34,SE,Rio de Janeiro,acima de R$10k,diretor,direito,pequena,True,5,Ambos,iOS,False,evening,True,Diretor,False,False
d4f4fe24030049a4,,BA,,até R$2k,diretor,marketing,grande,True,5,iFood,Android,True,afternoon,True,Diretor,False,False
ac7752bf5242be04,18-24,MG,Curitiba,R$4k-R$6k,gerente,finanças,grande,True,3,Rappi,iOS,True,night,True,Gerente,False,False
a28f0946bb09cc5d,,ES,,R$6k-R$10k,designer,outros,média,True,2,iFood,iOS,True,night,True,Designer,False,False
0fef26b66ce28b4f,25-34,PR,,R$2k-R$4k,consultor,outros,multinacional,True,2,Rappi,Android,True,afternoon,True,consultor,False,False
94e7ed48704bc7b3,25-34,MS,São Paulo,R$2k-R$4k,designer,varejo,multinacional,True,3,iFood,iOS,False,afternoon,True,Designer,False,False
887d222253695e65,,RJ,,R$2k-R$4k,coordenador,saúde,pequena,True,5,Nenhum,iOS,True,morning,True,coordenador,False,False
5372742d2884fef0,35-44,DF,São Paulo,,gerente,educação,média,True,7,iFood,iOS,True,afternoon,False,Gerente,False,False
51fd7c0e8a945a61,,GO,Curitiba,até R$2k,consultor,tech,pequena,True,3,Ambos,Android,False,afternoon,True,consultor,False,False
4da5dbd36096d507,25-34,RN,Porto Alegre,R$2k-R$4k,analista,outros,pequena,True,3,iFood,Android,False,evening,True,analista,False,False
c72d0959f332a7e3,18-24,PE,Curitiba,até R$2k,analista,tech,MEI/micro,True,7,Rappi,iOS,True,night,True,Analista,False,False
d000d9286a2a9112,25-34,GO,São Paulo,até R$2k,gerente,finanças,MEI/micro,True,1,Ambos,Android,False,night,True,Gerente,False,False
1430308390ba1529,45+,AL,Belo Horizonte,R$6k-R$10k,diretor,outros,média,True,1,Ambos,iOS,False,night,True,diretor,False,False
dfde7be47a5cf9e7,35-44,MG,,R$6k-R$10k,desenvolvedor,marketing,média,True,5,iFood,Android,True,night,True,Desenvolvedor,False,False
94ef47fec079e034,35-44,ES,São Paulo,R$2k-R$4k,gerente,educação,multinacional,True,1,Rappi,iOS,False,night,True,gerente,False,False
540ff47956c3f68f,,SC,Brasília,R$4k-R$6k,gerente,tech,MEI/micro,True,3,iFood,iOS,False,night,True,Gerente,False,False
95090ef6c4fe65e6,,SC,Curitiba,R$4k-R$6k,coordenador,saúde,MEI/micro,True,3,Rappi,iOS,True,night,True,coordenador,False,False
92556f95066b7373,25-34,RN,,até R$2k,engenheiro,direito,multinacional,False,0,Nenhum,Android,True,afternoon,True,Engenheiro,False,False
5a4a35304408287a,45+,MG,Brasília,,engenheiro,saúde,média,True,5,Nenhum,iOS,False,afternoon,True,engenheiro,False,False
bb4ee933b6efbb8a,35-44,PR,,R$2k-R$4k,diretor,outros,MEI/micro,False,0,Nenhum,Android,False,morning,True,Diretor,False,False
448e8d1708fb4791,35-44,AL,,até R$2k,diretor,tech,MEI/micro,True,1,Nenhum,Android,True,evening,True,Diretor,False,False
3bed94052b6f6c31,45+,SC,Curitiba,,coordenador,outros,multinacional,True,7,Ambos,iOS,False,evening,True,Coordenador,False,False
2f9b56460ed4dfde,18-24,ES,Porto Alegre,acima de R$10k,coordenador,outros,grande,True,3,Rappi,iOS,True,night,True,coordenador,False,False
3aeb643f7c62cb68,25-34,ES,Rio de Janeiro,,coordenador,educação,média,True,2,iFood,Android,False,evening,True,Coordenador,False,False
34d0f1315e41c27c,35-44,MA,,R$6k-R$10k,engenheiro,varejo,média,True,7,Rappi,Android,True,morning,True,Engenheiro,False,False
31bf1d505c2837cc,35-44,MS,Rio de Janeiro,até R$2k,analista,direito,grande,False,0,Nenhum,Android,True,morning,True,analista,False,False
33f720d36543cda9,45+,PB,,,professor,marketing,média,True,1,Ambos,Android,True,afternoon,True,professor,,False
e8d61a8ddf9c8cbd,25-34,SP,,R$6k-R$10k,professor,finanças,multinacional,True,1,Rappi,iOS,True,afternoon,False,professor,,False
f4ed6185391c0ea2,25-34,ES,,,analista,finanças,MEI/micro,False,0,Nenhum,Android,True,night,True,analista,False,False
46f985954cd6c350,18-24,CE,São Paulo,,coordenador,marketing,multinacional,True,5,Nenhum,Android,False,afternoon,True,Coordenador de Dados,False,True
64041e471b5081a2,35-44,AM,Belo Horizonte,,coordenador,outros,média,True,2,Ambos,Android,False,morning,False,Coordenador,False,False
902992de8d027f12,45+,DF,,acima de R$10k,gerente,saúde,pequena,False,0,Nenhum,Android,True,afternoon,True,Gerente,False,False
4409f155d63cd30a,35-44,MG,Belo Horizonte,R$4k-R$6k,coordenador,outros,grande,False,0,Nenhum,Android,False,night,True,Coordenador,False,False
0dfd7d1d0983e7ca,35-44,AL,,R$6k-R$10k,gerente,marketing,grande,True,7,Nenhum,Android,False,morning,True,gerente,False,False
48a108374bf67290,25-34,PB,Curitiba,R$4k-R$6k,gerente,finanças,pequena,False,0,Nenhum,Android,False,evening,False,Gerente,False,False
fceeb48c80b91716,25-34,ES,,R$2k-R$4k,consultor,tech,grande,True,2,Nenhum,iOS,True,afternoon,True,Consultor,False,False
18f2947db6b6e22f,35-44,SP,Brasília,,estudante,finanças,multinacional,True,2,iFood,iOS,False,evening,False,Estudante,,
8cdd190f12da301d,35-44,GO,Belo Horizonte,R$2k-R$4k,consultor,educação,MEI/micro,True,1,Ambos,Android,True,morning,True,consultor,False,False
d5e9d4d71c117e8c,35-44,CE,,,analista,educação,pequena,True,3,iFood,Android,True,morning,True,Analista,False,False
6d36d35ad610d73d,35-44,MS,,R$4k-R$6k,desenvolvedor,educação,média,True,2,Rappi,iOS,True,morning,True,Desenvolvedor,False,False
63c83d20511e1657,,RN,,R$4k-R$6k,engenheiro,saúde,pequena,False,0,Nenhum,Android,False,morning,True,Engenheiro,False,False
5bfea40ac42d906b,,ES,São Paulo,R$6k-R$10k,diretor,outros,MEI/micro,True,3,Rappi,Android,True,evening,True,Diretor,False,False
264de37bf178b784,25-34,DF,Brasília,R$6k-R$10k,engenheiro,outros,MEI/micro,True,3,Rappi,iOS,False,morning,True,Engenheiro,False,False
720b7d62b5cd4bdf,25-34,AM,Curitiba,R$2k-R$4k,consultor,outros,multinacional,True,1,iFood,iOS,True,afternoon,True,Consultor Sênior,True,False
77141f543ca016c2,35-44,MA,,até R$2k,diretor,tech,multinacional,True,2,Ambos,iOS,True,morning,True,Diretor,False,False
08ddcf5e2e1a02ce,25-34,PR,Brasília,,consultor,varejo,média,True,5,iFood,Android,True,morning,True,Consultor de Dados,False,True
fd409259a5079a8e,25-34,GO,,R$4k-R$6k,consultor,finanças,grande,True,5,Ambos,Android,True,night,True,Consultor Sênior,True,False
3dd80d5cf110ad17,25-34,ES,,R$2k-R$4k,diretor,direito,multinacional,True,3,Nenhum,Android,False,night,True,Diretor,False,False
02f4650447d4a2e3,18-24,RS,,R$2k-R$4k,gerente,outros,grande,True,3,iFood,iOS,False,morning,True,Gerente Sênior,True,False
e4ecbab78cf42047,25-34,AM,Curitiba,R$4k-R$6k,desenvolvedor,tech,pequena,True,3,iFood,iOS,True,afternoon,False,Desenvolvedor,False,False
546f9868055090a2,,MT,Porto Alegre,até R$2k,gerente,outros,MEI/micro,True,7,Rappi,iOS,False,evening,True,gerente,False,False
2c66078949a58e0a,25-34,MT,,,gerente,outros,multinacional,True,3,Rappi,Android,True,night,True,Gerente de Dados,False,True
2512515e2bbe39ff,35-44,RN,Rio de Janeiro,acima de R$10k,designer,outros,MEI/micro,True,2,Ambos,Android,False,night,True,Designer,False,False
f0bbf93fc29b1003,25-34,RS,Porto Alegre,até R$2k,professor,tech,grande,False,0,Nenhum,iOS,False,morning,True,Professor,,False
40e340aeb047b192,25-34,MT,,,diretor,tech,grande,True,2,Ambos,Android,False,afternoon,True,diretor,False,False
ae946ea16487176f,25-34,DF,,acima de R$10k,engenheiro,outros,grande,True,5,Nenhum,iOS,True,evening,True,Engenheiro Sênior,True,False
a753a6af67059c0e,25-34,ES,,R$4k-R$6k,desenvolvedor,tech,multinacional,True,3,Rappi,iOS,False,morning,False,Desenvolvedor de Dados,False,True
588583fe5b0a06e3,25-34,AL,Belo Horizonte,,desenvolvedor,varejo,multinacional,True,1,Rappi,Android,False,morning,True,Desenvolvedor,False,False
024d37d3dac7ac70,,MA,,até R$2k,designer,tech,multinacional,True,1,Ambos,Android,False,afternoon,True,designer,False,False
4ac725a8e38ba08c,45+,SP,,,estudante,tech,média,True,3,iFood,Android,True,afternoon,True,Estudante,,
0338e8d47a94cb30,,GO,,,gerente,tech,média,True,2,iFood,iOS,True,afternoon,True,Gerente,False,False
b352470695f9169d,25-34,MS,Belo Horizonte,R$6k-R$10k,coordenador,varejo,MEI/micro,True,1,Rappi,iOS,True,morning,True,coordenador,False,False
059f4ee936e1f600,,MG,Curitiba,acima de R$10k,engenheiro,tech,MEI/micro,True,3,Nenhum,Android,False,night,True,Engenheiro,False,False
fab6e3859c325adb,25-34,MA,Porto Alegre,,desenvolvedor,direito,multinacional,True,2,Rappi,iOS,True,evening,True,desenvolvedor,False,False
c2a208e823196b16,18-24,SC,,R$4k-R$6k,desenvolvedor,tech,MEI/micro,True,1,iFood,Android,True,afternoon,True,desenvolvedor,False,False
788aeebee95e6bdd,35-44,MT,,,designer,tech,multinacional,True,3,Nenhum,iOS,False,evening,True,designer,False,False
fbf6b3db6c19e73c,18-24,DF,Rio de Janeiro,,designer,tech,multinacional,True,5,iFood,iOS,True,afternoon,True,Designer,False,False
5f7e807a29bb30de,35-44,MA,Belo Horizonte,R$2k-R$4k,desenvolvedor,varejo,grande,True,3,Ambos,iOS,False,evening,True,Desenvolvedor,False,False
287ac9b18412ba9c,35-44,RJ,Belo Horizonte,R$4k-R$6k,coordenador,varejo,grande,True,2,Ambos,Android,False,morning,True,Coordenador,False,False
ce4c713ee499899e,18-24,MS,Curitiba,R$2k-R$4k,designer,educação,MEI/micro,True,2,iFood,iOS,False,evening,True,designer,False,False
4b1736426226c867,25-34,PB,,,gerente,tech,multinacional,True,2,iFood,iOS,True,afternoon,True,Gerente,False,False
1e9100351675d6ba,35-44,GO,,R$4k-R$6k,diretor,educação,média,True,2,iFood,iOS,True,night,True,diretor,False,False
bc566ce5a3d066a9,25-34,MG,São Paulo,R$4k-R$6k,estudante,educação,média,True,1,Nenhum,iOS,True,evening,True,Estudante,,
6d8bd5c46f151ad8,45+,PB,Curitiba,R$2k-R$4k,gerente,tech,grande,True,1,iFood,Android,False,afternoon,True,Gerente,False,False
2f351ced6fd0af23,45+,RJ,Porto Alegre,acima de R$10k,consultor,educação,grande,True,5,iFood,iOS,False,night,False,Consultor,False,False
ce15bd686484e779,25-34,ES,Belo Horizonte,R$6k-R$10k,diretor,varejo,multinacional,True,3,Ambos,iOS,True,morning,False,Diretor Sênior,True,False
11b659224446df29,25-34,SC,,,analista,tech,multinacional,False,0,Nenhum,iOS,True,evening,True,Analista,False,False
de992ee89e9ef0e3,25-34,MA,,,desenvolvedor,outros,MEI/micro,True,3,Ambos,iOS,True,evening,False,Desenvolvedor de Dados,False,True
72736289a2530768,25-34,SP,Curitiba,acima de R$10k,estudante,educação,pequena,True,2,Ambos,Android,True,afternoon,True,Estudante,,
4bbc51d43504f4b5,18-24,AL,,R$2k-R$4k,gerente,educação,multinacional,True,3,Rappi,iOS,False,morning,False,Gerente,False,False
66074b1cbc345637,25-34,PB,São Paulo,R$4k-R$6k,gerente,educação,pequena,False,0,Nenhum,iOS,False,night,True,gerente,False,False
b8bc42504c3b8f99,45+,ES,,acima de R$10k,designer,outros,pequena,True,5,iFood,Android,True,afternoon,True,Designer,False,False
68258093548912ce,35-44,AL,Porto Alegre,,analista,tech,média,True,2,Rappi,Android,True,evening,False,Analista,False,False
0162c568a0c3f7b2,25-34,MT,Belo Horizonte,,gerente,tech,multinacional,True,2,iFood,iOS,True,morning,True,Gerente,False,False
d3aba8dcdf48ba23,35-44,GO,,,estudante,marketing,MEI/micro,True,5,Nenhum,iOS,False,morning,True,estudante,,
95b03a58b6e4dcee,25-34,DF,Belo Horizonte,,estudante,educação,média,True,2,Nenhum,Android,False,afternoon,True,Estudante de Dados,,
42a1aee22aab5c29,25-34,ES,Brasília,até R$2k,diretor,tech,média,False,0,Nenhum,iOS,True,morning,True,diretor,False,False
b0eaa70180485d96,25-34,RJ,Belo Horizonte,R$2k-R$4k,coordenador,varejo,MEI/micro,True,5,Nenhum,iOS,True,morning,True,Coordenador,False,False
0d459464300118ee,45+,SE,,R$2k-R$4k,professor,varejo,multinacional,True,1,Nenhum,iOS,False,evening,True,professor,,False
9a150389c36e79bd,18-24,AM,,acima de R$10k,analista,tech,multinacional,True,1,Nenhum,iOS,True,evening,False,Analista,False,False
b1f559c485538e1f,18-24,CE,Porto Alegre,,analista,outros,pequena,True,1,Ambos,Android,False,night,True,Analista,False,False
574fbabf4b258128,25-34,MG,Curitiba,R$6k-R$10k,diretor,finanças,média,True,1,Rappi,Android,False,morning,True,Diretor,False,False
07781e802408fa85,25-34,DF,,,professor,outros,MEI/micro,True,1,Nenhum,iOS,True,night,True,Professor,,False
e056007603e43715,25-34,MG,São Paulo,R$2k-R$4k,diretor,outros,multinacional,True,2,Rappi,Android,True,morning,True,Diretor,False,False
c74781886cc9de89,25-34,PE,Porto Alegre,R$6k-R$10k,analista,tech,MEI/micro,True,7,Ambos,iOS,False,morning,True,analista,False,False
191603861f667c2e,,MG,Porto Alegre,acima de R$10k,diretor,tech,pequena,True,3,Nenhum,iOS,False,afternoon,True,Diretor,False,False
183d9553a70e7c0e,25-34,PB,Belo Horizonte,acima de R$10k,estudante,outros,grande,True,7,Nenhum,Android,False,afternoon,True,Estudante,,
fe778b1509e3448d,18-24,GO,Porto Alegre,R$2k-R$4k,desenvolvedor,finanças,multinacional,False,0,Nenhum,Android,True,night,True,Desenvolvedor,False,False
4526f18cebe05934,25-34,AM,Belo Horizonte,,gerente,tech,pequena,True,2,Rappi,iOS,False,morning,True,Gerente,False,False
c85ac8cc91bf783a,18-24,PR,Brasília,acima de R$10k,designer,outros,pequena,True,3,Rappi,iOS,False,morning,True,Designer,False,False
a14916a50049fa9a,18-24,RJ,São Paulo,até R$2k,professor,tech,média,True,1,Ambos,Android,False,morning,True,Professor,,False
521fe92be1c9c63b,,PB,Brasília,,professor,educação,multinacional,True,3,Ambos,Android,False,evening,True,Professor,,False
3cbd81894b5140b4,25-34,GO,,R$2k-R$4k,desenvolvedor,saúde,pequena,True,2,Nenhum,iOS,True,morning,True,Desenvolvedor,False,False
7fb8504218e252c2,25-34,AL,Porto Alegre,R$6k-R$10k,gerente,outros,grande,True,1,Rappi,iOS,True,night,True,Gerente,False,False
c0f5dd44ae7712e5,45+,CE,São Paulo,R$2k-R$4k,analista,outros,média,True,3,Nenhum,iOS,False,night,True,Analista,False,False
7f0f648af9840169,18-24,PB,,R$2k-R$4k,consultor,marketing,multinacional,True,1,iFood,iOS,True,afternoon,True,Consultor,False,False
91a0bb9ecbe24429,45+,PB,São Paulo,R$6k-R$10k,estudante,tech,multinacional,True,2,Nenhum,Android,False,morning,True,Estudante,,
e9293edd246158ab,18-24,GO,Porto Alegre,,analista,outros,MEI/micro,True,5,Rappi,Android,False,evening,True,Analista,False,False
e4533b464ae52b7e,,AL,,R$2k-R$4k,analista,finanças,MEI/micro,True,2,Ambos,Android,True,night,True,analista,False,False
58a8f94782cdbfda,18-24,MG,,R$2k-R$4k,gerente,outros,MEI/micro,True,3,Nenhum,Android,True,morning,True,Gerente,False,False
348bb940a6083ebe,25-34,ES,,R$6k-R$10k,analista,tech,pequena,True,2,iFood,iOS,False,afternoon,True,Analista,False,False
faa3b2190c150d16,18-24,SE,Porto Alegre,,consultor,tech,grande,True,1,Rappi,Android,False,night,False,consultor,False,False
e9c59ddb2317f191,45+,PR,Curitiba,R$4k-R$6k,consultor,finanças,multinacional,True,7,iFood,Android,False,morning,False,Consultor Sênior,True,False
45b398f7d48ddfe1,35-44,AL,,até R$2k,estudante,tech,grande,True,3,iFood,Android,False,afternoon,True,estudante,,
bc93223f0836bc73,18-24,CE,Belo Horizonte,,gerente,varejo,MEI/micro,True,3,Rappi,Android,False,night,True,gerente,False,False
9f8fa84848e1bf08,25-34,DF,Brasília,R$2k-R$4k,engenheiro,tech,média,True,3,Nenhum,iOS,True,night,True,Engenheiro,False,False
23eae1842330d488,35-44,SP,Brasília,acima de R$10k,estudante,finanças,MEI/micro,False,0,Nenhum,iOS,True,afternoon,False,Estudante,,
1d2195459b229762,25-34,RS,Belo Horizonte,R$4k-R$6k,diretor,outros,pequena,True,5,Nenhum,iOS,True,morning,True,diretor,False,False
18fe72cfac85a76e,25-34,ES,Brasília,R$4k-R$6k,analista,direito,pequena,True,3,Rappi,Android,True,afternoon,True,Analista,False,False
73bbbad3da2cd702,25-34,PE,São Paulo,R$4k-R$6k,professor,tech,média,True,7,Nenhum,iOS,True,evening,True,Professor,,False
714a5ff90e0e374e,35-44,CE,,R$4k-R$6k,engenheiro,educação,média,True,2,Nenhum,Android,False,morning,True,Engenheiro,False,False
2a746230c6ce8c41,25-34,PE,,até R$2k,estudante,saúde,média,True,3,Rappi,Android,False,night,True,estudante,,
2b407f1802348cff,25-34,MG,,,diretor,saúde,MEI/micro,True,5,iFood,iOS,False,morning,True,Diretor,False,False
6334a2bfb982dd16,25-34,AM,Rio de Janeiro,R$6k-R$10k,professor,tech,multinacional,True,3,Rappi,iOS,True,morning,True,Professor,,False
a617e132e585eb9a,18-24,MS,Brasília,acima de R$10k,coordenador,tech,multinacional,True,3,Rappi,iOS,False,afternoon,True,Coordenador,False,False
e7d6ae12a7fa391b,25-34,PR,São Paulo,R$2k-R$4k,diretor,tech,multinacional,True,5,Rappi,iOS,True,night,True,Diretor de Dados,False,True
8f42e44c5737199a,25-34,AM,São Paulo,R$4k-R$6k,coordenador,marketing,MEI/micro,True,1,Ambos,Android,False,morning,True,Coordenador,False,False
cf85e74da4c09d96,35-44,AL,,R$4k-R$6k,engenheiro,finanças,grande,False,0,Nenhum,iOS,False,night,False,Engenheiro,False,False
b0d9fe372ab0f24b,18-24,CE,,R$4k-R$6k,analista,educação,grande,True,3,Ambos,iOS,False,morning,True,Analista de Dados,False,True
59737b51e32d16c2,25-34,MS,,,gerente,marketing,média,True,3,Nenhum,Android,False,morning,True,Gerente,False,False
531d3d6a140acee6,18-24,SP,Curitiba,R$2k-R$4k,consultor,saúde,MEI/micro,True,2,iFood,Android,True,evening,True,Consultor,False,False
e960c4c55f2817c7,35-44,MS,Belo Horizonte,acima de R$10k,engenheiro,direito,pequena,True,2,Nenhum,iOS,False,night,False,engenheiro,False,False
293b39850eae38d2,,RN,Curitiba,acima de R$10k,desenvolvedor,varejo,pequena,True,3,Nenhum,iOS,True,evening,True,Desenvolvedor de Dados,False,True
625bca8adb79f19e,25-34,SP,Belo Horizonte,R$2k-R$4k,engenheiro,varejo,pequena,True,2,Ambos,Android,True,night,True,Engenheiro Sênior,True,False
7e3070546ae1e4b5,35-44,ES,Brasília,,engenheiro,varejo,pequena,True,2,Ambos,iOS,True,evening,True,Engenheiro,False,False
a9cbccc31c4a0e25,18-24,DF,Curitiba,R$6k-R$10k,estudante,outros,média,True,1,iFood,iOS,False,evening,True,estudante,,
ad6311921cce0a26,18-24,GO,,,designer,varejo,MEI/micro,True,1,Rappi,Android,True,morning,True,Designer,False,False
3aa2f6a86d7fe06c,25-34,PE,Belo Horizonte,R$4k-R$6k,diretor,saúde,grande,True,2,Ambos,Android,False,night,True,Diretor Sênior,True,False
8ed0ad8135f77a42,45+,PB,,R$2k-R$4k,analista,direito,pequena,True,1,Nenhum,Android,True,night,True,Analista de Dados,False,True
d784f9ec25c3cdca,18-24,MS,Curitiba,R$4k-R$6k,estudante,tech,pequena,True,5,Ambos,iOS,False,evening,True,Estudante,,
b50879cf0a06eeaf,25-34,BA,,,estudante,finanças,média,True,3,Rappi,Android,True,night,True,Estudante,,
646a216b21f980d1,,RS,,acima de R$10k,estudante,saúde,média,True,3,Ambos,iOS,False,night,True,Estudante,,
770c41580533d9e7,35-44,MT,São Paulo,R$6k-R$10k,consultor,marketing,média,True,5,Rappi,iOS,True,night,True,Consultor,False,False
e295d4871719673b,25-34,SP,,,coordenador,saúde,pequena,True,5,iFood,iOS,False,morning,True,coordenador,False,False
ee7942f8ee48f20e,,SE,São Paulo,,desenvolvedor,outros,pequena,True,5,iFood,iOS,False,night,False,Desenvolvedor,False,False
c5a9165a8dee4b72,25-34,RN,,R$4k-R$6k,coordenador,outros,MEI/micro,True,1,Nenhum,Android,False,morning,True,Coordenador,False,False
1b487a1c00fffb2c,45+,AL,São Paulo,R$6k-R$10k,engenheiro,marketing,MEI/micro,True,5,Ambos,Android,True,morning,True,Engenheiro,False,False
4dde449fcb7e0cc4,,SP,Belo Horizonte,,designer,marketing,média,True,1,iFood,iOS,False,evening,True,Designer,False,False
e052951e3e25210f,25-34,DF,,,analista,tech,média,True,1,Nenhum,iOS,True,afternoon,True,Analista de Dados,False,True
04eae71502c82e20,25-34,RJ,Brasília,R$6k-R$10k,coordenador,finanças,pequena,True,5,Ambos,iOS,False,morning,True,Coordenador,False,False
fc15239f2a5bd6d5,25-34,RJ,,R$4k-R$6k,gerente,finanças,MEI/micro,True,1,Rappi,Android,True,evening,True,gerente,False,False
26aa406f6b57699b,25-34,ES,Rio de Janeiro,R$4k-R$6k,estudante,tech,grande,True,5,Ambos,Android,False,evening,True,Estudante,,
5ec77dec48f39703,35-44,SC,Rio de Janeiro,acima de R$10k,analista,educação,multinacional,False,0,Nenhum,Android,True,evening,True,Analista,False,False
5c0a674031935ae9,35-44,MA,São Paulo,,gerente,outros,MEI/micro,True,2,Rappi,iOS,True,morning,False,Gerente,False,False
